source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag
6306068659857135232,226.94794579637428,-16.46512505032577,134.94740215429607,0.26107797,17.951569
2552925644460225152,12.099107075154986,5.27553944692346,134.49484768931154,0.057815686,5.467689
4683897617110115200,6.482504988433097,-77.25279546754571,133.71940556671353,0.27199635,2.6807318
1355264565043431040,257.3834721191679,43.680105808986085,131.59960903219002,0.42845705,10.453175
6604147121141267712,344.10194140173917,-31.56626896213439,131.55250924995755,0.027515385,6.0918646
4286249341336984576,282.0747587449577,7.690323894810538,131.27900875405268,0.039764576,12.296879
3738099879558957952,202.50420163284346,10.372389574126087,131.10134519384707,0.026954211,8.205292
2257597439718033536,274.74325647947336,66.19061665488063,130.8530774537263,0.021744039,11.911708
96331172942614528,25.62258568627586,20.26551918225611,130.823369060264,0.15318972,4.99968
6575069780231675264,330.6269230434408,-37.08193913674626,130.4186009154895,0.053442273,10.46742
411413822074322432,17.094749861202942,54.91320397755905,130.28806976927032,0.4347771,4.9480124
6623351805412369024,342.0203381724408,-24.369627417603155,130.27065669284806,0.03249052,11.129232
114207651462714880,41.068881780380345,25.52175109435131,130.19563405443222,0.028051848,9.467294
3828238392559860992,153.07293731001045,-3.746747553020674,129.7543962369321,0.025240922,8.331761
4375233191015944192,261.43588748671016,2.1061577628793846,129.64588200281264,0.017464284,6.934473
6135947032490329472,194.7766445532381,-43.607963562590925,129.4287903858344,0.06204019,14.83373
2322561156529549440,6.183609706573537,-27.13725776001971,129.31674036196353,0.12558402,13.142607
999747822484300800,90.29510135819429,59.59306278611283,129.3014012527262,0.028304283,10.417205
4177731838628465408,271.2841138366001,-3.032798001841446,129.21844952774615,0.025568604,8.519395
3365063724883180288,104.87435115776526,19.344873685053248,128.98659827505904,0.06069526,12.776403
2161121135533953536,270.57119282072466,64.26058361909148,128.30565976722806,0.03191236,11.758081
4468009917744160000,270.1111446302847,1.58076369973362,128.05461654386062,0.5101415,19.549429
4145870293808914688,271.88396508794,-15.964616826018132,125.45085476530886,0.030566534,11.863026
5535361753834861312,115.04626042327716,-42.958948811779244,125.30284548899108,0.02152292,12.030774
3288921720025503360,72.46212402119102,6.9613310085374644,124.61980141424488,0.22457013,3.0879216
5559035514779971456,104.4373295461301,-44.29139605439596,124.56954932191705,0.049491733,10.418207
5559035514776717312,104.43647190771412,-44.291651313997995,124.35689454555873,0.039878186,10.381962
786834302080370304,177.7301638123558,48.373099796519554,124.33777491111096,0.05490648,11.684706
6133474952391837824,190.18807526858592,-43.563321977327206,124.18513331297466,0.029509502,10.983478
3735000631158990976,191.98138882517026,9.749354230882224,123.77563788382407,0.03286869,10.105141
1954170404122975232,327.0723954642871,40.068517793015445,123.6752359487603,0.3595069,19.792591
2246206567973292160,307.63826397516186,65.45081813440359,123.65465984021166,0.014759887,9.43527
3698534434669937024,183.56472559955648,0.6227271293051196,123.64295658391296,0.0448867,11.828689
5700706729031126656,123.17043503163158,-21.55502398567159,123.20329450522371,0.02362702,10.67168
3320184202856435840,89.10409821980528,5.359344709329013,123.19885316518207,0.017005328,13.9694195
4550763526539955712,264.4766236517814,18.596087654354623,122.55460651085501,0.017568411,8.74288
5273943488410008832,118.30118445721946,-67.79867244988867,122.41301924617866,0.011389391,13.777515
4911306239828325632,24.951317415506175,-56.19325138476668,122.108812649359,0.036529314,5.5083017
4911306239828325760,24.950656623757837,-56.19640006625107,122.00347235303983,0.03193793,5.6254873
4479498508613790464,279.8817390588379,9.02862549790261,121.97881318336569,0.939553,19.08993
4719430087707860736,30.160435097325607,-55.96826051259185,121.70844820778298,0.031887542,10.557133
2396530698208685312,345.06283531994274,-22.524089212751498,121.472361391852,0.024886552,7.259579
533621859441169920,15.659011875595588,71.67812049454075,121.45982871489811,0.015784185,8.941875
4594497838483177984,266.60269364370964,27.71382058642485,120.39791474431885,0.27854753,9.58592
4994877094997259264,0.5484242194982256,-43.16843961826971,120.01426997667465,0.021522488,12.895188
4594497769766809216,266.6132135058437,27.717275040505413,119.92480848370072,0.1542597,3.2384055
4594497834189213184,266.60286144324283,27.713737369131668,119.88706136425247,0.20551951,9.184961
3713594960831605760,204.11607940811783,3.674479286708736,119.75661648253032,0.030381203,14.376431
2159844052779000064,275.6038379584113,62.04499387477445,119.75186488791154,0.034086667,11.824005
2879455480942629248,355.7815091563796,36.536310377293006,119.5794051981195,0.05627809,11.167953
2974726131970829952,75.6178310374648,-21.257878326934936,119.57374393720566,0.04195274,7.7924075
5224460173763882496,174.52796501310212,-77.3607589439316,119.34188913224592,0.030471839,12.816201
2974726136265625088,75.61776596344842,-21.257639202011276,118.82496536460518,0.07951455,9.636776
2202703050401536000,327.91636041932077,59.2929297833234,118.15513655131949,0.015516662,14.373105
1534011998572555776,188.43142838333532,41.358776694084185,118.02660559667956,0.15303078,4.094672
3377365057060447616,96.17468890917205,23.430778569567785,117.7262697791185,0.02781314,11.662542
6021430250773733632,245.00935124845444,-37.52540960854646,117.67912787614085,0.107052565,12.898023
6021430250773348736,245.01042208462846,-37.524610446713915,117.47159417533476,0.029081289,9.495382
5639391810273308416,130.37950135632184,-32.93649496565008,117.3961254185898,0.020453347,11.822395
3507879565090229888,199.596298132351,-18.31592210064546,117.1726460991387,0.1455929,4.5325284
2611561706216413696,343.48356406407754,-6.784830206077555,117.13884218186048,0.03412185,15.421229
3705324881045028992,195.13547450286052,5.686566854184026,117.03270509707764,0.061250325,11.772939
6378584028690858496,343.92147125181526,-75.4633768500233,116.31336925688149,0.016823512,9.292778
3179036008830848,48.353258238212746,4.775200170986658,116.26781443397161,0.042744365,12.101368
4900108950849461248,5.0356095474274705,-64.86961713712722,116.18257854098105,0.13336171,4.07351
1165479168642900992,232.625560005462,9.434551385099411,116.04245757212003,0.04350852,13.07033
5761985432616501376,133.39836837028676,-3.4931644292214545,115.48757106313471,0.07259748,15.888929
2886233695250041216,91.21742524933883,-34.558412822381825,115.39816465618533,0.029826276,11.112143
3464485826872541440,175.34234990922278,-36.40821490897027,115.08346553021467,0.035883762,11.583742
3399063235755057792,88.59482419468164,20.275852148021837,114.94966074779107,0.5279793,4.241686
4365609170043180416,254.27604768745735,-4.350649323558728,114.91584350091051,0.02515796,10.913422
4960651016012601856,24.841366809333778,-39.60350836178757,114.60403630806456,0.040204506,12.568368
2794735086363871360,9.07135464103575,18.35341013813914,114.47346356966919,0.13814536,17.495636
3101923001490347392,103.07278431613713,-5.17372829320013,114.35472221987995,0.04184089,6.231057
3101920046552857728,103.07260095888746,-5.19006973623282,114.29110218630719,0.02192843,9.097528
4031586157514097024,177.77908194992455,35.273139643103185,114.08541529766859,0.019123629,8.854014
5951165616611763456,259.7726543146931,-46.63575837613547,113.75134443945775,0.07254689,5.3014293
6847167606385195648,303.82866493156223,-27.033780809464673,113.48717988476642,0.051574934,5.48135
2627117287488522240,332.4231515660494,-4.64083481515791,113.4447215072131,0.029997606,9.237196
5951165616635298816,259.7685324639266,-46.63635961449501,113.28575402688406,0.43021867,7.987019
4519789321942643072,286.7709107522999,20.88648751787881,113.25212980007824,0.029636156,9.814883
4519789081415296128,286.8027296402767,20.875538401484672,113.22280917668247,0.0191646,9.805328
5260759175761502976,98.43896955100807,-75.62380392415764,113.13179107170824,0.0176141,10.212167
5260759175761501696,98.42498690791187,-75.62874086458727,113.1304474816652,0.016938346,9.3847475
3211461469444773376,75.2066176720424,-5.758598962923454,113.07145912478761,0.02223858,5.886492
922225002820369152,119.5542083173886,41.30064250416778,112.99267789745944,0.02585768,10.665649
2400808245117576704,339.69068815030255,-20.614689446269768,112.98665781642164,0.038716473,10.21215
3519785523672576384,186.22388950027022,-18.25255602337988,112.673969367493,0.024117958,10.290013
5260451999700465536,97.69292692592067,-76.71700457680214,112.65840008030332,0.093428634,13.199735
4736655036868019072,53.56719574134565,-49.89008390582608,112.60996206044993,0.0557216,15.837138
5260451999698559872,97.69447071943821,-76.71691328105032,112.59875347455532,0.1308523,13.44563
2964001014514075520,86.10910372271664,-22.42340450564174,112.46606502613807,0.02246881,5.868166
2400808142038361088,339.6920274130413,-20.62148673061316,112.38592357649058,0.055467818,8.170376
2964000159821218432,86.11439122579156,-22.45002336420253,112.29602820037746,0.14516802,3.476823
3089711447388931584,124.03158305457569,1.3028427269823109,111.86977668317493,0.022784311,9.133169
981548637301374336,105.98716288465668,52.69772729783498,110.82634141717595,0.6945045,11.699139
1057318835428596096,169.9881036824331,65.84729793562252,110.23053640673568,0.016632896,8.527628
3478160727866058368,173.8619077285848,-32.543748247776854,110.17107046121285,0.020424576,8.896746
5164120762333028736,55.811663307520355,-9.760083664068041,110.02539078597692,0.19444616,3.2755666
74203982469858816,34.126686286501574,13.584959360471915,109.94998579551846,0.07035666,13.555757
2349916559152267008,10.356219925370175,-22.35233354272889,109.92764165734953,0.02020457,14.297183
1893189736896880640,330.306566078579,28.30710892040449,109.85476445728253,0.025859196,10.6348
954697944875755136,103.12722334041374,47.17695671420637,109.7650559630471,0.27820885,18.781694
6109949904687424640,212.99539892266262,-41.539721990460095,109.7322981748391,0.23160812,13.419059
5717278911884258176,115.09192337695882,-17.41606611553706,109.34396565048813,0.018100515,12.970207
5717278911884264576,115.0860829678518,-17.415137719851018,109.25448246098924,0.03917484,13.95689
3303349202364648320,58.84840242722281,11.559360051407344,109.13810688571644,0.48333266,19.535187
4034171629042489088,178.26735320817272,37.69282694689086,109.02963997046682,0.019686269,6.1985016
1470462322431834880,205.6796933622798,33.286923865549426,108.79034810659502,0.04401583,10.71994
1460229442589223424,197.9642816133702,27.882105372524595,108.72500920524958,0.16446067,4.093279
4371611781971072768,267.6016120498805,-0.26995464832350585,108.58090208988929,0.19848228,
2976507997939000064,77.14837445280509,-18.178273078582706,108.32540981694386,0.0976161,9.05489
2976850598890749824,75.83262223513711,-17.375510085672932,108.27324701475469,0.039790057,10.561693
2571094283835172736,30.56463581614585,10.335957901329609,108.25824276088214,0.057761323,13.43526
6401464693867773568,321.61171581249374,-65.3626399731515,108.01020563892783,0.10606345,4.0891333
3085716990368639744,117.97896837066911,-0.006769120798188667,107.84878596134138,0.04206865,11.653467
3269362645115584640,49.841600693178854,3.3706161908023495,107.8023393880993,0.1837598,4.6564903
1227133699053734528,214.1007048706065,13.807844590980304,107.7374959463015,0.21634701,18.328342
5381537023379295744,176.62723833501605,-40.49486212870635,107.4237327880164,0.035096146,11.724745
423027104407576576,2.874734923550554,59.13922658078038,107.38727063119035,0.027303873,13.467986
5381537023379295232,176.62052057636615,-40.498565145629904,107.30243385622761,0.08731465,4.701676
5138510181584617856,31.2762752397911,-17.615403066083893,107.29720247543435,0.23074427,9.17051
4485574134969389312,275.3683665207943,14.23247324605056,107.03389973358114,0.18557437,18.652378
4667836363565989120,55.03513536747006,-67.39901254142404,106.86018732729843,0.43787384,20.045534
3727748630418376704,209.55650642406135,12.582063477437002,106.84044046439892,0.041284353,11.051151
5020179503252128768,31.449610334078532,-30.17617825921,106.60957230063393,0.027331987,11.050699
3186021141200137472,69.44860243520402,-8.826516218606763,106.33898970249588,0.015222114,13.600672
5412250540681250560,146.12137189336056,-45.77909735114582,106.17268218621597,0.014093538,9.158753
5664814198431308288,144.00748512333524,-21.665200855258018,105.97890913558383,0.022696694,9.891662
5368479017141170304,179.85615309644894,-52.78916142373409,105.70523312526174,0.09215584,16.013762
1143321672882274560,92.58432174711153,82.10081629100655,105.69034761779739,0.014169129,9.470075
4147112604476417792,271.43447434344563,-14.378357625594514,105.52292580796777,0.036142536,13.255206
3409711211681795584,70.73548173808452,18.953202926391814,105.42748417135273,0.021029381,9.004439
6078114541943893888,189.46009727129754,-52.00134627910898,105.34666432766488,0.021332793,9.565008
1040827088726734976,130.331590389547,59.49165865053633,105.29350582131478,0.031286426,13.082282
5203276810942065536,139.28558758927346,-77.82674697465572,105.03359374375755,0.026477605,11.5566025
970354749937140736,90.62210758518228,49.86182103675996,104.95896402103264,0.034662623,12.681532
1810616448010879488,310.14718809392286,15.502590198203675,104.91901080176949,0.0299567,11.837387
1349047857580994560,265.9832423101327,43.37593023818892,104.91474639894832,0.017698266,9.450096
628080246633611520,148.4782397121578,20.948079178895128,104.76384886334955,0.0356943,12.36353
3478127467639543296,173.62327851191714,-32.83031725241797,104.6570356923785,0.026720122,14.548313
3478127463341507072,173.61931513361625,-32.82768460705796,104.6132883058554,0.027652346,5.7383237
2188318517720321664,306.5243172601894,58.57537971545967,104.44145826068146,0.026091075,12.352267
4025850731201819392,175.26250050618376,34.19993957543697,104.42517041496379,0.100499645,5.1109953
6779821003058453120,312.5691416793731,-34.413153176093374,104.13101101563805,0.03460256,12.0486
5425628298649940608,144.94009578928657,-41.065969983608085,104.0957433164141,0.017555553,9.631405
43574131143039104,58.17597943609416,17.014956629753385,103.50079405457333,0.08819867,12.176142
1725759404752580736,211.37927527966667,83.8427056014529,103.44742930702999,0.4872679,20.120592
5946986063684477056,263.80723698261943,-48.67877743078911,103.30805319435495,0.021558356,9.293614
5946986063671469824,263.8059466621306,-48.67780401885913,103.202705055613,0.046161182,11.613846
6254033894121581952,235.51777703710027,-19.476366652438784,103.17978190067224,0.31588787,10.685861
6794047652729201024,311.2911826481039,-31.3425000799281,102.9431913175485,0.023112189,7.8434396
4698424845771339520,25.75030396963025,-67.31295815760012,102.90778143705751,0.01108138,13.696558
1749030362195988096,307.6793554237034,7.826109074596544,102.7965519033275,0.8009058,20.135214
750586216906847104,162.43628733718958,35.542869572300205,102.75212885827295,0.40586728,11.625256
5052876333365036928,44.36088479989624,-31.096292745521065,102.6992596547482,0.4758745,19.888165
3200303384927512960,70.09847133151465,-5.501688546295259,102.59423728721372,0.06124402,14.904285
4017860992519744384,175.55067547083934,26.70295395358736,102.30138546700663,0.030192282,9.582008
2358022227591374336,16.23022246917644,-18.122448954793846,102.28274631661318,0.035804268,12.697248
6792436799477051904,310.4647312153549,-32.437514921328194,101.97239029860124,0.07701546,9.605488
1589250088362827776,228.7472256453729,48.8013123316322,101.96447580239942,0.2567181,19.241777
1314438839310796800,251.27624770078947,33.510924834032046,101.56148649807155,0.0150328865,7.4861526
522863309964987520,15.668950820681058,62.345451222893885,101.42379529598418,0.016878147,8.671337
522864272041351296,15.839644585280979,62.36589259248621,101.37235858535027,0.047951706,11.927245
527956488340229632,8.14303081725879,67.23432836058251,101.08642729912918,0.46074644,9.566636
4318384355378007424,294.0057292155468,15.59871595756036,101.08168901119824,3.468207,20.618402
4358031335898505472,249.09140230088192,-2.3259612815161246,101.07188811909556,0.050075587,5.5535517
5699418131466175488,123.79719661239764,-23.737393793190947,101.04081512316355,0.02692017,11.059386
1412645602995521920,255.85040248888004,51.40906417008386,100.92736593436285,0.021884069,11.981026
272855565763652480,69.42278387138005,52.89150297231415,100.91605993172233,0.026600812,7.9525313
3840711729206827520,142.68324346444365,0.32022324371767896,100.90325241620975,0.02646633,10.501792
6792436799475128960,310.464334034236,-32.437036784381455,100.79210677742213,0.072626956,9.575837
3243715604392800512,57.6825473764549,-6.100991036847448,100.72988106724877,0.040944874,11.477213
4535928365908540416,280.2931336884971,24.787728362716255,100.68500426698174,0.021461897,10.725493
6109610086872510592,210.96248100755366,-42.699347027825176,100.60251218748147,0.033572633,11.695198
4535928365908541440,280.2932736323553,24.789034718675914,100.5552800669169,0.030998288,12.936422
1187851653287128576,223.62310860272,16.100530964762918,100.52427049433877,0.021006696,9.123367
527956488339113600,8.142840068147475,67.23327824206002,100.3966028700123,0.037439648,11.106811
1618010323247026560,217.6503357938043,59.72427392962494,100.31097867293174,0.043694653,14.843737
102162639019033600,38.40513666109431,24.92413187711575,100.14654474186186,0.042935688,11.529306
3359074685047632640,99.29143146487576,17.566316517740663,100.02319547433648,0.020844575,8.878268
1205070452055788928,240.70770535248042,20.583654043582936,99.79477183154232,0.032789495,11.167263
512167948043650816,26.94267663257596,63.85140778824967,99.59015235307109,0.04383567,5.4103966
1045525233191254784,153.14209679387085,57.06123755178822,99.55846603469661,0.03768391,10.524281
4725889546721486976,39.14027962211789,-59.46617247284098,99.52312935819627,0.03165347,12.611962
751975660302006784,160.3996414218253,37.60928436965462,99.46190936732785,0.033291128,11.5485115
