Planet Name,X,Y,Z,Orbital Period,Planet Radius,Planet Mass,Semi-Major Axis,Eccentricity,Insolation Flux,Equilibrium Temperature,Star Temperature,Star Radius
Kepler-1281 b,inf,-inf,inf,3.11602791,1.64,,0,0,,,5353.0,0.83
Kepler-1282 b,0.21440559075319277,-0.5834861246482916,0.6596202737170662,2.13194651,1.65,,0,0,865.28,1383.0,5825.0,0.96
Kepler-1283 b,0.11141673865894766,-0.2339857923858821,0.22351746417800866,12.9460978,1.91,,0,0,,,6175.0,1.25
Kepler-1284 b,0.27688296678383745,-0.7109395576740422,0.8381106586751947,0.66407414,1.19,,0,0,1998.48,1703.0,5178.0,0.8
Kepler-1285 b,0.3484703386384326,-1.6629093245222726,1.649689837994052,14.7967458,1.4,,0,0,230.57,994.0,6141.0,1.71
Kepler-1286 b,0.09484179540128639,-0.5240447451328698,0.5113427497390179,11.25402929,2.43,,0,0,147.13,888.0,5995.0,1.12
Kepler-1287 b,0.22256218032780703,-0.6414670853072661,0.7297244679560619,11.47685909,1.48,,0,0,102.05,811.0,6032.0,0.93
Kepler-1288 b,0.24875461520723982,-0.8841729651284628,0.8156502827727882,2.76102525,,,0,0,,,6499.39,1.59
Kepler-1289 b,0.3181864016363929,-0.6412980090099962,0.6232072442168702,7.99022379,1.97,,0,0,361.73,1113.0,5689.0,1.54
Kepler-129 b,0.4334402030951161,-1.5831762446561595,1.813334316103519,15.79196594,,,0,0,,,5705.33,1.75
Kepler-129 c,0.4334402030951161,-1.5831762446561595,1.813334316103519,82.2000105,2.4,,0,0,17.39,521.0,5770.0,1.64
Kepler-129 d,0.4334402030951161,-1.5831762446561595,1.813334316103519,1935.571324,,2014.54315,0,0,,,,
Kepler-1290 b,0.15981394708909502,-0.42326532083375934,0.43477052207745115,4.695153,1.65,,0,0,,1079.0,5969.0,0.92
Kepler-1291 b,0.2832290629772624,-0.8053039578726305,0.7163320939130983,8.63043276,1.57,,0,0,71.1,741.0,5354.0,0.77
Kepler-1292 b,0.12400568412756159,-0.4658603798563503,0.46471518585758337,3.27645,1.8,,0,0,,1090.0,5574.0,0.86
Kepler-1293 b,0.22140926261200317,-0.6074631282300705,0.7265942213082677,5.57654784,0.9,,0,0,513.18,1214.0,6528.0,1.16
Kepler-1294 b,0.13944691764530615,-0.35825200835569526,0.37762671130264736,115.6879,2.8,,0,0,,342.0,5779.0,0.85
Kepler-1295 b,0.21739223382525422,-0.5547810176592715,0.6082224010587152,3.813668,1.62,,0,0,,1015.0,5529.0,0.8
Kepler-1296 b,0.18206465092909502,-0.44780820268479893,0.42629508863881616,,2.544,,0,0,399.01,,5404.0,2.05
Kepler-1297 b,0.161643687652358,-0.44516510412665045,0.5082397295237736,1.68191193,,,0,0,,,5817.0,1.39
Kepler-1298 b,0.2996508544514018,-1.1651419079947507,1.3891503249119186,7.12805014,,,0,0,,,6058.57,2.39
Kepler-1299 b,0.15725726894323083,-0.5430470036769379,0.4324263750161637,19.9401211,,,0,0,,,5427.0,1.0
Kepler-130 b,0.7628617402994653,-2.2865043219613947,2.0402132391688186,8.45746707,1.03,,0,0,215.58,977.0,5884.0,1.13
Kepler-130 c,0.7628617402994653,-2.2865043219613947,2.0402132391688186,27.50868,2.9,,0,0,,683.0,5879.0,1.17
Kepler-130 d,0.7628617402994653,-2.2865043219613947,2.0402132391688186,87.5211,1.31,,0,0,,,5958.0,1.18
Kepler-1300 b,0.3210954517497666,-0.9307842299538525,0.8287364830613259,22.24225587,,,0,0,,,6097.98,1.86
Kepler-1301 b,0.24685590441498742,-0.8278409827365335,0.7899307304015116,9.08237046,1.41,,0,0,68.75,734.0,5354.0,0.79
Kepler-1302 b,0.3604954331587242,-0.939649810981148,1.2125964413458843,8.83922659,1.48,,0,0,86.5,778.0,5330.0,0.87
Kepler-1303 b,0.20312945610755684,-0.7976561654151447,0.7504370858080935,7.56126152,,,0,0,,,5679.0,1.03
Kepler-1304 b,0.09349809754082351,-0.34232623302331,0.2919754100722188,16.12822,1.9,,0,0,,632.0,5298.0,0.85
Kepler-1305 b,0.20125438793733347,-0.38926517383159415,0.4593210166601864,13.5630972,1.75,,0,0,68.41,733.0,5853.0,0.9
Kepler-1306 b,0.2554148338673872,-0.5610180499446856,0.6597823799015061,16.29595382,1.76,,0,0,49.43,676.0,5796.0,0.87
Kepler-1307 b,0.26249132092432775,-0.622317814251119,0.7177797729286752,18.0161227,,,0,0,,,5603.11,0.84
Kepler-1308 b,1.905138363161526,-6.675324884490091,5.5259080928413224,2.10433812,0.52,,0,0,27.95,586.0,3410.0,0.34
Kepler-1309 b,inf,-inf,inf,28.84179,2.1,,0,0,,487.0,5142.0,0.77
Kepler-131 b,1.0498093867099962,-3.131936627199527,2.8655997726655813,16.09197176,1.98,,0,0,56.65,700.0,5791.0,0.96
Kepler-131 c,1.0498093867099962,-3.131936627199527,2.8655997726655813,25.51704,0.84,,0,0,,617.0,5687.0,1.03
Kepler-1310 b,0.32023442489868836,-1.2920707296545615,1.146600976086176,0.67933675,,,0,0,,,5599.0,0.85
Kepler-1311 b,0.280059798309618,-0.7842782540807521,0.7992915415636149,11.1726994,1.06,,0,0,183.4,939.0,5988.0,1.24
Kepler-1311 c,0.280059798309618,-0.7842782540807521,0.7992915415636149,2.53573284,,,0,0,,,5719.0,1.75
Kepler-1311 d,0.280059798309618,-0.7842782540807521,0.7992915415636149,197.5110016,9.658,,0,0,,,5616.0,1.67
Kepler-1312 b,0.9842076561693011,-2.3218831580808557,2.194988359651682,5.44832426,,,0,0,,,5602.86,0.95
Kepler-1312 c,0.9842076561693011,-2.3218831580808557,2.194988359651682,1.11612717,1.0,,0,0,1797.63,1659.0,5721.0,0.91
Kepler-1313 b,1.6185908000374576,-3.9292179415032122,3.857747204407042,3.83309118,3.56,,0,0,994.01,1432.0,5351.0,1.67
Kepler-1314 b,inf,-inf,inf,5.4247468,4.0,,0,0,,391.0,3240.0,0.27
Kepler-1315 b,0.6286162355435778,-1.299106919892903,1.497253408354842,0.84338011,1.57,,0,0,1329.99,1540.0,4818.0,0.86
Kepler-1315 c,0.6286162355435778,-1.299106919892903,1.497253408354842,6.56606941,,,0,0,,,4710.62,0.73
Kepler-1316 b,0.4593421829879807,-0.8343041285596922,0.8074927768367787,87.9732136,3.54,,0,0,,,5884.0,1.12
Kepler-1317 b,0.37513745810014343,-0.9469151835482217,0.9208166323550014,0.5688763,1.38,,0,0,,1683.0,5159.0,0.71
Kepler-1318 b,0.5516619658786148,-1.4852525392162885,1.3846308086432932,213.257663,3.11,,0,0,,,4598.0,0.7
Kepler-1319 b,2.2413278836964237,-5.852151375979485,7.302886082793406,2.88676012,,,0,0,,,3527.0,0.5
Kepler-132 b,0.4917632880678657,-2.090764839008192,1.8897659105576659,6.17817366,,,0,0,,,5904.77,
Kepler-132 c,0.4917632880678657,-2.090764839008192,1.8897659105576659,6.41491277,,,0,0,,,5904.77,
Kepler-132 d,0.4917632880678657,-2.090764839008192,1.8897659105576659,18.01017833,,,0,0,,,5904.77,
Kepler-132 e,0.4917632880678657,-2.090764839008192,1.8897659105576659,110.2867031,,,0,0,,,5904.77,
Kepler-1320 b,0.37204520932853935,-1.116223368195989,1.0006817182544196,0.86838635,,,0,0,,,4575.0,0.69
Kepler-1321 b,0.370576347016069,-0.8120812274214891,0.9452882040315347,11.12827427,,,0,0,,,4034.0,0.76
Kepler-1321 c,0.370576347016069,-0.8120812274214891,0.9452882040315347,2.22648583,,,0,0,,,4034.0,0.76
Kepler-1321 d,0.370576347016069,-0.8120812274214891,0.9452882040315347,5.720856,2.7,,0,0,,625.0,4210.0,0.6
Kepler-1322 b,0.20475506725933612,-0.4776257390424497,0.527622810669819,0.96286738,1.48,,0,0,1805.59,1662.0,5693.0,0.8
Kepler-1322 c,0.20475506725933612,-0.4776257390424497,0.527622810669819,6.460056,2.0,,0,0,,899.0,5720.0,0.85
Kepler-1323 b,0.5790851865649552,-1.3727409416386935,1.548150861865426,0.92990668,1.52,,0,0,,,6169.0,1.4
Kepler-1324 b,0.5721112767042964,-1.476140838585811,1.3431247766304861,4.11584445,,,0,0,,,4572.0,0.73
Kepler-1325 b,0.1975578872315023,-0.7364142703638888,0.6885745046951381,33.8786838,2.86,,0,0,,,5550.0,0.91
Kepler-1326 b,0.4898509087502386,-0.9945356150977187,0.9063980267044779,42.3514267,4.18,,0,0,,,6725.0,1.74
Kepler-1327 b,0.30666321682464004,-0.8873528673295685,1.137333416215491,14.88811,1.8,,0,0,,833.0,6146.0,1.14
Kepler-1328 b,0.22242386025767338,-0.8493156692773683,0.8602917176522092,4.52158888,0.94,,0,0,323.28,1081.0,5941.0,0.91
Kepler-1329 b,0.2285253519646511,-1.108607769079938,1.2691392364574199,9.33646594,2.05,,0,0,26.22,577.0,4442.0,0.65
Kepler-133 b,0.4662758469432593,-0.9042488767309516,1.1427087772208657,,2.381,,0,0,408.58,,5712.0,1.64
Kepler-133 c,0.4662758469432593,-0.9042488767309516,1.1427087772208657,31.51780202,2.94,,0,0,51.39,683.0,5588.0,1.5
Kepler-1330 b,0.15658697571082378,-0.4171075903225134,0.3732743563316744,10.10769068,1.65,,0,0,,,5608.0,0.94
Kepler-1331 b,1.0724547832015925,-2.098126343353071,2.0645890429586946,0.78916165,1.05,,0,0,,,4508.0,0.69
Kepler-1332 b,0.4889473558252821,-1.271850744380297,1.3118854680155996,11.87470071,,,0,0,,,5541.94,0.93
Kepler-1333 b,0.3225528585954869,-0.7408453762482865,0.7051615734660696,109.64465727,,,0,0,,,5488.86,0.89
Kepler-1334 b,0.16898570642961172,-0.48223625639945,0.6382935079099309,15.64591713,2.31,,0,0,60.08,710.0,5896.0,0.92
Kepler-1335 b,0.30570677158853826,-1.1539185256064521,1.0774932289555295,6.26406846,1.61,,0,0,101.27,809.0,5032.0,0.82
Kepler-1336 b,0.2684985240045653,-0.5437992127291753,0.6480862553221509,23.198681,1.98,,0,0,,,5512.0,1.3
Kepler-1336 c,0.2684985240045653,-0.5437992127291753,0.6480862553221509,5.77721259,2.17,,0,0,596.37,1260.0,5416.0,1.76
Kepler-1337 b,0.33286428099492116,-1.0881306660893801,1.211581063594167,24.4002549,2.42,,0,0,8.64,437.0,4583.0,0.67
Kepler-1338 b,0.2405082790169471,-0.9616032350049816,0.8831184142984101,0.93511806,0.92,,0,0,3940.07,2021.0,6002.0,1.09
Kepler-1339 b,0.4253900126383255,-1.7389816318898097,2.014533328785201,,0.962,,0,0,3094.82,,5874.0,1.26
Kepler-134 b,0.49253362602507783,-1.8722182231318554,2.274574488732167,5.317435,2.26,,0,0,,1088.0,5936.0,1.03
Kepler-134 c,0.49253362602507783,-1.8722182231318554,2.274574488732167,,1.188,,0,0,128.09,,5918.0,0.98
Kepler-1340 b,0.3320836677044964,-0.673908693892941,0.6877719722056592,0.66502709,,,0,0,,,6014.0,1.02
Kepler-1341 b,0.27440732830364,-1.4788866983616085,1.460627058786258,132.9968322,2.99,,0,0,,,4662.0,0.72
Kepler-1342 b,0.3703810125934734,-0.7262850946466172,0.7718440513715566,2.21571296,,,0,0,,,5250.0,0.9
Kepler-1343 b,0.14825933355005633,-0.32844234474308415,0.44066508093081413,3.35183158,2.11,,0,0,671.28,1298.0,6208.0,1.01
Kepler-1344 b,0.23488493273595784,-0.7641564561038497,0.8556713181422552,4.76826326,,,0,0,,,5841.28,1.16
Kepler-1345 b,0.19592153596583675,-0.4735119361480457,0.5310743950674491,44.6169557,2.17,,0,0,54.56,693.0,6763.0,1.42
Kepler-1346 b,0.31082855186592834,-0.7755035600566402,0.8407181015022204,,1.327,,0,0,545.58,,6186.0,0.9
Kepler-1347 b,inf,-inf,inf,14.00947528,1.03,,0,0,,,5193.0,0.79
Kepler-1348 b,0.19999839089954644,-0.49284722786001495,0.629145026943144,27.5722144,1.94,,0,0,38.62,636.0,5912.0,1.09
Kepler-1349 b,0.6713280873477875,-2.29004130125051,2.720634405490209,2.12823928,0.69,,0,0,1875.33,1678.0,5998.0,1.36
Kepler-135 b,0.43882359546172706,-1.1739934655205053,1.0075379960258375,6.00253594,1.91,,0,0,,,6251.0,1.35
Kepler-135 c,0.43882359546172706,-1.1739934655205053,1.0075379960258375,11.44865823,,,0,0,,,5990.67,1.56
Kepler-1350 b,0.6306654022987629,-1.9124844383289323,2.1354457476461155,4.49685482,,,0,0,,,3786.0,0.53
Kepler-1350 c,0.6306654022987629,-1.9124844383289323,2.1354457476461155,,1.659,,0,0,94.05,,3698.0,0.53
Kepler-1351 b,1.4630995133763158,-3.3475600185309826,3.3123901951134176,0.91614077,0.65,,0,0,,,4439.0,0.67
Kepler-1352 b,0.3476601094156009,-0.9203570247348118,1.1199288350674375,1.87788275,0.81,,0,0,2041.7,1714.0,6324.0,1.13
Kepler-1353 b,0.5388529638490277,-1.1178861420811703,1.1401900835663792,24.7543966,2.03,,0,0,13.7,491.0,4852.0,0.8
Kepler-1354 b,0.2559099692323508,-0.6582371329289867,0.5470021731355833,76.6147,2.7,,0,0,,468.0,6185.0,1.07
Kepler-1355 b,0.17078137786292452,-0.6983785919951675,0.8290499118108948,1.28959621,,,0,0,,,5255.0,0.83
Kepler-1356 b,0.30878796432540123,-0.8046139597620905,0.8105566497094242,0.634003,1.35,,0,0,2030.16,1714.0,5226.0,0.75
Kepler-1357 b,0.2307248452302937,-0.5842912069253399,0.7580984151163809,3.0091324,1.28,,0,0,,,5597.0,0.9
Kepler-1358 b,0.3723059648074209,-1.2839487200364639,1.2470099637511638,7.06321927,,,0,0,,,5134.0,0.79
Kepler-1359 b,0.4049051833013104,-1.1409597487002803,1.0860038111664405,59.4970952,3.24,,0,0,4.36,369.0,4817.0,0.83
Kepler-136 b,0.7796131820791861,-1.565899285314666,1.60844006719475,11.57894,1.91,,0,0,,914.0,6158.0,1.21
Kepler-136 c,0.7796131820791861,-1.565899285314666,1.60844006719475,16.39926602,,,0,0,,,6187.46,1.49
Kepler-1360 b,0.23301768114973326,-0.39805913448910485,0.47139079043582144,,4.023,,0,0,82.56,,6438.0,2.1
Kepler-1361 b,0.41180816067210974,-1.7067250286470137,1.8764636463767015,3.57554956,1.0,,0,0,299.19,1061.0,5213.0,0.92
Kepler-1362 b,0.32873222949975217,-0.980284256180405,0.8949006093858511,136.205626,2.43,,0,0,0.94,251.0,4650.0,0.69
Kepler-1363 b,0.546917960641571,-1.0735496442544408,1.3985922723256439,2.941938,1.18,,0,0,,937.0,4863.0,0.69
Kepler-1364 b,0.260702007124421,-0.555223496530849,0.7204070636686247,13.32191461,2.88,,0,0,672.06,1299.0,6995.0,2.27
Kepler-1365 b,0.33397680662071977,-0.8183991749909859,0.7971725177207124,,1.372,,0,0,456.25,,5700.0,1.65
Kepler-1365 c,0.33397680662071977,-0.8183991749909859,0.7971725177207124,4.77466043,0.81,,0,0,395.06,1137.0,5727.0,1.1
Kepler-1366 b,0.41753397911094947,-1.5512291417498016,1.424000984440962,2.16457059,1.27,,0,0,88.91,783.0,3941.0,0.55
Kepler-1367 b,0.527771197078448,-1.5849981360542484,1.8474632008209926,1.57409027,0.92,,0,0,,,4106.0,0.6
Kepler-1368 b,0.1913764215813068,-0.4148041872512226,0.406223591912576,0.675649,1.33,,0,0,,1961.0,5718.0,0.91
Kepler-1369 b,0.16631345088480984,-0.587846558575851,0.5298716897268542,25.873148,2.69,,0,0,,,5761.0,0.99
Kepler-137 b,0.5071352547319241,-2.358426642125749,2.25262644433879,8.43640661,,,0,0,,,5265.0,0.86
Kepler-137 c,0.5071352547319241,-2.358426642125749,2.25262644433879,18.73577127,,,0,0,,,5265.0,0.86
Kepler-1370 b,0.18677679347336554,-0.718811501974191,0.6635319206876018,,2.466,,0,0,132.59,,6190.0,1.5
Kepler-1370 c,0.18677679347336554,-0.718811501974191,0.6635319206876018,7.44136102,1.33,,0,0,315.02,1075.0,5937.0,1.29
Kepler-1371 b,0.4227439209670816,-1.2395731393675402,1.4318672712271863,3.4462039,0.73,,0,0,,,5361.0,0.83
Kepler-1371 c,0.4227439209670816,-1.2395731393675402,1.4318672712271863,2.00541429,,,0,0,,,5378.93,0.92
Kepler-1372 b,0.17612377050042582,-0.5148085976099752,0.5410619988947926,1.31156295,,,0,0,,,5567.0,1.09
Kepler-1373 b,0.12370416534855266,-0.4385626150430291,0.372291288034543,1.29123275,0.87,,0,0,2702.99,1839.0,6341.0,1.03
Kepler-1374 b,0.23798460768155602,-0.6088292312334995,0.6576316270201991,10.65276707,2.39,,0,0,72.15,743.0,5614.0,0.83
Kepler-1375 b,0.2249262704743229,-0.45523339078002834,0.4802272294443355,3.30045211,,,0,0,,,6535.29,2.01
Kepler-1376 b,0.2475704801560735,-0.8118724946937148,0.778893157475172,5.30878648,,,0,0,,,5528.0,1.01
Kepler-1377 b,0.19692266998883923,-0.565630366862124,0.6344936970596876,0.74092842,1.32,,0,0,2909.21,1873.0,5618.0,0.87
Kepler-1378 b,0.6917398471169438,-1.3360190185490903,1.2788896117531758,11.95398936,2.14,,0,0,17.92,525.0,4359.0,0.66
Kepler-1379 b,0.30999280787387634,-0.7071743853497406,0.6809724137110685,0.88184115,1.28,,0,0,1418.14,1565.0,5260.0,0.78
Kepler-138 b,3.791201661682879,-10.20436561298405,10.255842640532315,,0.712,,0,0,9.83,,3871.0,0.55
Kepler-138 c,3.791201661682879,-10.20436561298405,10.255842640532315,13.78109471,1.42,,0,0,6.17,402.0,3846.0,0.5
Kepler-138 d,3.791201661682879,-10.20436561298405,10.255842640532315,23.08902241,,,0,0,,,3880.0,0.54
Kepler-138 e,3.791201661682879,-10.20436561298405,10.255842640532315,38.23,,0.43,0,0,1.73,292.0,3841.0,0.54
Kepler-1380 b,0.0931688756249061,-0.2847804978253952,0.2739907175980924,10.31054141,,,0,0,,,5324.0,2.03
Kepler-1381 b,0.16603430847931727,-0.5254488090894115,0.627868812371858,25.3842686,2.41,,0,0,42.01,649.0,6137.0,0.99
Kepler-1382 b,0.45084631454708674,-0.9504467221960465,0.8533184404325496,16.35834,1.21,,0,0,,715.0,5983.0,0.93
Kepler-1383 b,0.33800375570629376,-0.6371735318701728,0.6538245746463047,13.9093583,1.16,,0,0,161.84,910.0,6279.0,1.19
Kepler-1384 b,inf,-inf,inf,15.3626052,1.8,,0,0,32.23,608.0,5011.0,0.85
Kepler-1385 b,0.2186137342540608,-0.9755136197668016,1.052775250274456,,1.067,,0,0,1591.48,,5727.0,1.69
Kepler-1386 b,0.16526935526120415,-0.8644569507748687,0.8103284968316948,6.73968289,,,0,0,,,5562.0,1.09
Kepler-1387 b,0.6109912071772863,-1.4794211883277337,1.5035774049895938,2.27952521,,,0,0,,,4982.83,0.7
Kepler-1388 b,0.3455224356173335,-1.457569708091547,1.616207331525083,12.2854718,2.21,,0,0,8.39,434.0,3891.0,0.56
Kepler-1388 c,0.3455224356173335,-1.457569708091547,1.616207331525083,5.536118,,,0,0,,,3938.0,0.6
Kepler-1388 d,0.3455224356173335,-1.457569708091547,1.616207331525083,20.9569985,2.38,,0,0,4.11,363.0,3891.0,0.56
Kepler-1388 e,0.3455224356173335,-1.457569708091547,1.616207331525083,37.6327084,2.09,,0,0,1.77,294.0,3903.0,0.52
Kepler-1389 b,0.38696340733298845,-1.3750592188191062,1.4164717663064652,99.2532336,2.17,,0,0,1.93,300.0,5010.0,0.71
Kepler-139 b,0.3955020358972996,-1.8000530023629595,1.7728934808883314,15.77111583,2.73,,0,0,82.18,768.0,5616.0,1.2
Kepler-139 c,0.3955020358972996,-1.8000530023629595,1.7728934808883314,157.06511568,,,0,0,,,5550.0,1.1
Kepler-139 d,0.3955020358972996,-1.8000530023629595,1.7728934808883314,7.30570633,2.11,,0,0,210.72,972.0,5620.0,1.14
Kepler-139 e,0.3955020358972996,-1.8000530023629595,1.7728934808883314,2047.635373,,426.11582,0,0,,,,
Kepler-1390 b,0.441501909754437,-0.8076761923100283,1.0312582604297877,6.48021673,1.18,,0,0,,,5753.0,0.98
Kepler-1391 b,0.2775750135412129,-0.5998754561419685,0.7004273312691323,54.40946555,,,0,0,,,5579.13,1.78
Kepler-1392 b,inf,-inf,inf,15.1410397,2.04,,0,0,61.42,714.0,5926.0,0.89
Kepler-1393 b,0.350584161455566,-1.3595765275461913,1.1841003108256338,2.44357812,0.8,,0,0,,,5697.0,0.92
Kepler-1394 b,0.25650426627469486,-1.0722742905707396,1.105767707735788,3.93766373,0.75,,0,0,1470.37,1579.0,6712.0,1.52
Kepler-1395 b,0.5193041399095859,-1.2638379166791358,1.4997344634605885,3.7847507,0.7,,0,0,699.15,1311.0,6017.0,1.21
Kepler-1396 b,0.2736243810246362,-0.6049859398521495,0.6620941291595154,18.2206421,1.65,,0,0,73.95,748.0,6241.0,1.03
Kepler-1397 b,0.2813879604947034,-0.4938084966064431,0.6111041900580761,47.4497134,1.61,,0,0,21.82,551.0,6007.0,1.13
Kepler-1398 b,0.32605617883187676,-0.7035173183903184,0.8807292006683556,,0.96,,0,0,1249.49,,5969.0,1.3
Kepler-1398 c,0.32605617883187676,-0.7035173183903184,0.8807292006683556,4.13827595,0.84,,0,0,507.63,1211.0,6245.0,0.98
Kepler-1399 b,0.1982335399493907,-0.46003460615458475,0.519480838113256,1.63865252,,,0,0,,,5547.0,1.09
Kepler-14 b,inf,-inf,inf,6.7901216,12.21,,0,0,1029.51,1445.0,6378.0,2.08
Kepler-140 b,0.35022090501118025,-1.119651060221152,1.2478833955555777,3.25427774,,,0,0,,,6108.41,1.19
Kepler-140 c,0.35022090501118025,-1.119651060221152,1.2478833955555777,91.353282,1.8,,0,0,,,6077.0,1.29
Kepler-1400 b,0.26134815359540176,-0.8953834703191186,0.947209366179312,,1.571,,0,0,44.52,,5135.0,0.65
Kepler-1401 b,0.15949364730122909,-0.5068968496192248,0.45801693150930534,11.20066445,1.37,,0,0,100.91,808.0,6038.0,0.9
Kepler-1402 b,0.16356263515568178,-0.40794769737000414,0.5050379988586431,2.033876,0.68,,0,0,,1210.0,5409.0,0.77
Kepler-1403 b,0.12800199841881377,-0.3357730290185022,0.29057661847293953,5.19492202,2.24,,0,0,578.43,1251.0,6449.0,1.24
Kepler-1404 b,0.2899058135509981,-0.5941454087042272,0.8019334592355203,15.9314412,1.77,,0,0,29.83,596.0,5380.0,0.72
Kepler-1405 b,0.21930925290660236,-0.45599883648820255,0.4135059406996533,28.227413,,,0,0,,,5653.0,1.07
Kepler-1406 b,0.5110111856923866,-1.2596112848117065,1.0974192355399188,11.62905828,1.06,,0,0,146.47,887.0,6060.0,1.09
Kepler-1407 b,0.1292870442300415,-0.520770713025406,0.4742504860454629,,2.703,,0,0,78.67,,5896.0,1.28
Kepler-1408 b,0.2883736746919756,-1.2796275843451554,1.3313609389684824,2.99792926,,,0,0,,,6037.31,1.78
Kepler-1409 b,0.3096051046717941,-0.846734475199662,1.1216626599635042,0.76486493,1.1,,0,0,2145.14,1736.0,5231.0,0.86
Kepler-141 b,1.0474203325219504,-1.9723414575728533,2.4569853317856145,3.10763873,0.69,,0,0,,,4996.0,0.79
Kepler-141 c,1.0474203325219504,-1.9723414575728533,2.4569853317856145,7.01062745,38.6,,0,0,19697.21,3021.0,4173.0,18.94
Kepler-1410 b,inf,-inf,inf,60.86616955,,,0,0,,,4031.25,
Kepler-1411 b,0.12414561718757224,-0.4228588261975989,0.4104459453996532,86.1160885,,,0,0,,,5761.0,1.05
Kepler-1412 b,0.32641814565231264,-0.8006558927514423,1.0017803206020626,3.6146051,0.61,,0,0,500.17,1206.0,6042.0,0.9
Kepler-1413 b,0.2430254233555552,-0.5372011965252308,0.6212982571586293,13.1829329,,,0,0,,,5085.0,0.82
Kepler-1414 b,0.3331424549297818,-1.249532766938478,1.1817598063460661,,1.196,,0,0,209.46,,5080.0,0.8
Kepler-1415 b,0.16806059589348926,-0.6204141263304396,0.7107044811579475,0.63642485,1.31,,0,0,2754.93,1846.0,5343.0,0.89
Kepler-1416 b,0.36400651095065667,-0.6658792289873874,0.7301331252108049,,1.379,,0,0,2658.55,,5634.0,1.39
Kepler-1417 b,0.27368936807807315,-0.714852998786411,0.6561943490276396,20.3504704,,,0,0,,,5750.42,1.59
Kepler-1418 b,inf,-inf,inf,22.4764425,1.32,,0,0,7.29,419.0,4560.0,0.57
Kepler-1419 b,0.1992246517275954,-0.48685857771963387,0.4105671513704962,42.5215895,2.6,,0,0,15.97,510.0,5911.0,0.91
Kepler-142 b,0.5128351703663234,-1.0938411143937463,1.3646058982475664,2.02414559,1.98,,0,0,1587.5,1610.0,5726.0,1.24
Kepler-142 c,0.5128351703663234,-1.0938411143937463,1.3646058982475664,4.76170526,2.78,,0,0,506.01,1210.0,5726.0,1.24
Kepler-142 d,0.5128351703663234,-1.0938411143937463,1.3646058982475664,41.8100441,,,0,0,,,5812.0,1.12
Kepler-1420 b,0.30739351519208397,-0.6245999244805173,0.6441355230123682,6.69960006,1.32,,0,0,97.98,802.0,5280.0,0.79
Kepler-1421 b,0.24115733860327915,-0.8099471994532174,0.9566837763029611,6.9131112,0.93,,0,0,,,6335.0,1.42
Kepler-1422 b,0.10917908175514938,-0.2464901673022736,0.30296251411513525,18.6051942,2.11,,0,0,127.55,857.0,6616.0,1.3
Kepler-1423 b,inf,-inf,inf,23.9553986,2.84,,0,0,71.16,741.0,5011.0,1.78
Kepler-1424 b,0.4135004180730033,-1.0776739886256632,0.9764562310895145,29.6099055,1.74,,0,0,37.12,629.0,5812.0,1.12
Kepler-1425 b,0.3570599340643824,-0.7674290453371492,0.789649715153188,14.45414,0.88,,0,0,,717.0,5642.0,0.93
Kepler-1426 b,0.14691527222998838,-0.35388604495840414,0.44731931459469015,14.2561924,,,0,0,,,,
Kepler-1427 b,inf,-inf,inf,0.96898078,,,0,0,,,5535.81,
Kepler-1428 b,0.19651183468048286,-0.37521820931535804,0.49759610431828644,10.6761592,1.79,,0,0,285.79,1049.0,6460.0,1.43
Kepler-1429 b,0.14306306136452182,-0.5205846108599701,0.622048220240242,4.484904,1.49,,0,0,,1184.0,6200.0,1.03
Kepler-143 b,0.3781748123534493,-0.7092219037839365,0.9381651527976932,16.00754,2.22,,0,0,,772.0,6002.0,1.06
Kepler-143 c,0.3781748123534493,-0.7092219037839365,0.9381651527976932,,3.329,,0,0,58.7,,5802.0,1.34
Kepler-1430 b,0.27984280273148227,-0.7816764242754527,0.784367544680435,2.46050993,1.18,,0,0,,,4796.0,0.72
Kepler-1431 b,0.1529772464970594,-0.36645114251018013,0.47098980913066424,5.86601526,1.46,,0,0,302.77,1064.0,6020.0,1.04
Kepler-1432 b,0.12797825019072886,-0.2680217802691264,0.35182975643554076,23.9109011,2.22,,0,0,64.17,722.0,6313.0,1.12
Kepler-1433 b,inf,-inf,inf,,4.157,,0,0,4505.3,,5885.0,3.34
Kepler-1434 b,0.34830637346377874,-0.7289803984145308,1.0049537476343482,8.05333618,0.86,,0,0,467.3,1186.0,6350.0,1.44
Kepler-1435 b,0.3631741819648764,-0.9376155978437296,1.0027281262689591,4.45342368,,,0,0,,,6360.19,1.41
Kepler-1436 b,0.12586554536033168,-0.239621127096647,0.2879080899358513,9.705693,2.07,,0,0,237.46,1001.0,5808.0,1.39
Kepler-1437 b,0.11549120382629387,-0.28780249406666353,0.3608661033918662,10.9295461,1.37,,0,0,,,5557.0,0.9
Kepler-1438 b,0.21706066947030547,-0.6201812291946235,0.5648022746822111,2.31941571,1.24,,0,0,1164.84,1490.0,5624.0,1.25
Kepler-1439 b,0.908593459553025,-3.223848280077476,2.909557160030253,8.07392849,1.46,,0,0,,,3578.0,0.43
Kepler-144 b,0.39373071563764683,-1.8658661402123882,1.7643496662876026,5.885,1.78,,0,0,,1287.0,6157.0,1.49
