Planet Name,X,Y,Z,Orbital Period,Planet Radius,Planet Mass,Semi-Major Axis,Eccentricity,Insolation Flux,Equilibrium Temperature,Star Temperature,Star Radius
Kepler-725 b,129.9681425872072,-522.1473824361453,534.5517906513018,39.64317811,10.52,,0,0,12.14,476.0,5552.0,0.83
Kepler-726 b,199.78904907373612,-501.6073637213219,537.8120852972327,21.80451088,2.72,,0,0,21.5,549.0,5511.0,0.72
Kepler-727 b,247.01098196204777,-533.4327468278999,588.5543240566553,5.154441,2.2,,0,0,,957.0,5417.0,0.88
Kepler-728 b,448.288478750508,-1162.2280243468526,1250.719957521414,5.74347727,3.34,,0,0,,,5660.0,0.93
Kepler-729 b,379.863960667923,-1293.9965994753777,1368.2446763762093,3.16635371,3.97,,0,0,621.92,1274.0,6007.0,1.0
Kepler-730 b,363.19205411989367,-1304.7818458996264,1382.0331645929973,6.49168426,10.3,,0,0,313.64,1073.0,6116.0,1.13
Kepler-731 b,391.2217508948133,-788.3462088810306,897.7232659175673,3.85560392,13.61,,0,0,508.65,1212.0,6033.0,1.05
Kepler-732 b,28.849584915506796,-118.06159355623946,125.67136449153514,,2.451,,0,0,8.56,,3582.0,0.53
Kepler-733 b,249.38624312610486,-586.999016811161,658.4744083395934,20.83426731,2.74,,0,0,29.62,595.0,5537.0,0.88
Kepler-734 b,365.3364502004046,-715.6042559458735,832.8113898879627,6.104862,3.5,,0,0,,856.0,5482.0,0.79
Kepler-735 b,122.04910285363255,-465.59320084354596,501.4319508187375,11.51516988,2.98,,0,0,44.28,658.0,5173.0,0.8
Kepler-736 b,184.76323168073748,-671.176312313064,725.447717557045,3.60146534,2.31,,0,0,232.65,996.0,5052.0,0.85
Kepler-737 b,52.64741003528951,-131.20945735163244,148.6126590908939,28.59908593,,,0,0,,,3793.0,0.52
Kepler-738 b,231.11632737108746,-729.9121728718422,808.7210802347163,24.58721573,2.31,,0,0,18.74,531.0,5465.0,0.75
Kepler-739 b,323.2739763208182,-884.9190487664771,995.5368581142341,12.53248389,,,0,0,,,5628.0,1.07
Kepler-74 b,346.6798411612172,-813.0733361367022,778.041670025434,7.340711,10.761,191.96932,0,0,,,6000.0,1.12
Kepler-740 b,280.6264265871667,-948.4574224268218,1049.3326483743783,3.58409537,,,0,0,,,5415.15,0.99
Kepler-741 b,379.75190841581076,-1076.460903316005,1207.821306562622,7.03902374,2.48,,0,0,277.52,1041.0,6319.0,1.03
Kepler-742 b,80.27870274276432,-325.21944685297336,356.5895950298955,8.36086357,,,0,0,,,4545.0,0.73
Kepler-743 b,88.35620871087043,-184.62669104111188,189.57824639565303,3.17926292,1.22,,0,0,342.03,1097.0,5530.0,0.84
Kepler-744 b,136.4388205998485,-273.7011983767549,330.06015139130415,12.06223957,,,0,0,,,5605.14,0.82
Kepler-745 b,520.699513233452,-1321.9105312928232,1072.9294052152604,,3.052,,0,0,286.03,,5783.0,1.54
Kepler-746 b,,,,3.48147059,,,0,0,,,5094.34,
Kepler-747 b,797.7016026377488,-2395.673098417757,2197.2488762692838,35.61760587,5.26,,0,0,10.19,456.0,5123.0,0.78
Kepler-748 b,514.5654288795147,-1256.9592275697594,1032.3167148357497,7.40758,2.13,,0,0,,901.0,5665.0,0.99
Kepler-749 b,258.94408371455927,-450.3660534901945,499.9983140990525,17.317162,,,0,0,,,4940.93,0.77
Kepler-75 b,241.9094460386303,-625.6994466822059,497.79480619514743,8.88495109,12.684,,0,0,94.29,795.0,5160.0,0.98
Kepler-750 b,304.9870835152333,-880.9078975397869,900.3621467725665,9.4288,2.48,,0,0,,921.0,6243.0,1.02
Kepler-751 b,229.52194665683177,-495.73515121113786,528.9802649972196,17.44490636,2.46,,0,0,,,5387.0,0.84
Kepler-752 b,368.19663457039167,-899.1797166219967,757.9219746165322,18.82747265,2.92,,0,0,37.82,632.0,5687.0,0.86
Kepler-753 b,80.87785011252855,-201.15709052925516,168.79426109906822,5.74772501,1.52,,0,0,22.53,556.0,3937.0,0.52
Kepler-754 b,551.9098582650143,-1284.3508279462706,1086.1373449079176,14.5598556,,,0,0,,,6016.43,1.49
Kepler-755 b,135.86862729042457,-268.2648621879002,262.30099692819056,1.269095,1.4,,0,0,,1350.0,5088.0,0.76
Kepler-756 b,,,,1.22486644,,,0,0,,,,
Kepler-757 b,360.017698515536,-716.4232268796911,706.5422557376645,1.02267805,,,0,0,,,5667.0,1.25
Kepler-758 b,443.6431855689977,-1040.8814654609305,988.2873474643379,12.10982274,,,0,0,,,6442.0,1.53
Kepler-759 b,277.21866600793527,-756.2501994215961,709.6441062191506,41.81287,2.4,,0,0,,530.0,5900.0,0.97
Kepler-76 b,259.7820814955497,-578.2540738350119,524.7843917525104,1.54492888,13.67,,0,0,3878.74,2013.0,6308.0,1.44
Kepler-760 b,171.7520772275296,-541.6541935865052,552.1850192047784,8.70419416,4.02,,0,0,149.57,892.0,5423.0,1.12
Kepler-761 b,208.79796719593955,-558.3486102161648,578.5536779016453,10.12804789,2.24,,0,0,156.2,902.0,6124.0,1.01
Kepler-762 b,466.8515197406949,-1198.916688871755,1395.7218416506173,3.7705521,13.01,,0,0,720.53,1321.0,6302.0,1.1
Kepler-763 b,246.6950867071585,-606.1840585774866,705.6980572469176,,1.274,,0,0,974.09,,4988.0,0.86
Kepler-764 b,327.7799786414046,-632.5376179714283,768.3912499845841,7.33683936,1.59,,0,0,139.19,876.0,5798.0,0.85
Kepler-765 b,166.93380406277853,-712.5871189284857,789.1332849388183,,2.437,,0,0,48.95,,6038.0,1.12
Kepler-766 b,713.0945260942418,-1665.016871954853,1413.60272968048,6.10027804,2.8,,0,0,227.15,990.0,5957.0,0.94
Kepler-767 b,652.0738274059449,-1648.7025956191446,1386.9807265102347,161.5280101,6.15,,0,0,2.43,318.0,5870.0,0.87
Kepler-768 b,251.24028619779702,-561.2424221901455,487.2572787813308,,1.801,,0,0,40.59,,4989.0,0.79
Kepler-769 b,354.1133557375291,-845.9921730946769,725.806419957038,7.42608123,2.47,,0,0,273.78,1037.0,6049.0,1.18
Kepler-77 b,153.4508320853785,-430.75102027528123,446.93716290448384,3.57878055,10.43,,0,0,405.36,1144.0,5705.0,0.98
Kepler-770 b,207.05751789174928,-699.4421539855707,577.6314450941302,18.92540274,1.93,,0,0,27.65,585.0,5513.0,0.75
Kepler-771 b,328.86650763239084,-1046.589996861896,859.8337171373839,8.73485836,1.67,,0,0,148.62,890.0,5982.0,0.96
Kepler-772 b,324.3440033140761,-826.6267000400509,699.1880365074151,12.9920769,,,0,0,,,5567.78,1.86
Kepler-773 b,153.547559355364,-402.42537765317286,337.2156685456833,3.74910006,1.52,,0,0,555.66,1238.0,5735.0,1.11
Kepler-774 b,258.80950095802433,-673.1028219800111,567.7274131767849,,2.277,,0,0,451.18,,6513.0,1.86
Kepler-775 b,108.7670182196853,-277.0669158029644,265.22860496377774,0.9748689,1.16,,0,0,1605.87,1612.0,5487.0,0.83
Kepler-776 b,161.5310094748217,-519.4908574582527,483.6126706480451,4.89718784,1.38,,0,0,157.93,904.0,5093.0,0.85
Kepler-777 b,69.79415132765985,-309.09455839566124,309.72932965194445,5.72807244,,,0,0,,,4031.0,0.67
Kepler-778 b,201.86891635843057,-641.1247080503538,654.497704777963,,1.581,,0,0,216.57,,5315.0,0.79
Kepler-779 b,54.58425689208016,-195.1237915933978,197.79792435401248,,1.037,,0,0,15.03,,3560.0,0.54
Kepler-78 b,35.74844046448373,-81.27546911271776,87.09613367345834,0.35500744,1.2,1.87,0,0,,,,
Kepler-780 b,81.39686424744545,-390.7711404853357,389.42036330740723,0.67737516,0.97,,0,0,5267.01,2173.0,5735.0,1.1
Kepler-781 b,218.44274141746618,-686.3907353750702,783.7390560724228,13.2140732,2.89,,0,0,,,5162.0,0.78
Kepler-782 b,97.14351700140392,-284.24694928410725,330.81168247701913,158.6853308,3.73,,0,0,5.47,390.0,6126.0,1.19
Kepler-783 b,125.34383836499022,-325.4641179126001,380.4088829605643,4.29264638,0.93,,0,0,520.87,1218.0,5775.0,1.11
Kepler-784 b,385.3888972050361,-792.949080668774,960.4129277439118,31.5922646,2.24,,0,0,71.35,741.0,5611.0,1.79
Kepler-785 b,187.88528603827558,-463.4408187597487,402.68003849037405,,12.875,,0,0,163.86,,3806.0,0.74
Kepler-786 b,151.99486525909174,-345.5340308806011,305.0202543475995,53.52930722,,,0,0,,,4568.33,0.82
Kepler-787 b,145.5202323769877,-365.81599670249153,313.9796954414571,0.9283105,1.47,,0,0,920.94,1405.0,4894.0,0.72
Kepler-788 b,475.0707449942771,-1305.216700968289,1106.427941966416,8.39846269,2.55,,0,0,,,6159.0,1.23
Kepler-789 b,504.18985862824616,-1034.8811179179493,930.4231746003134,8.63847725,2.1,,0,0,182.1,937.0,6178.0,0.99
Kepler-79 b,370.44017478143206,-628.4534778211782,713.9255013811791,13.485,1.92,54.1,0,0,,,,1.04
Kepler-790 b,159.3016188918745,-523.7597168104016,441.29807328960317,13.73469807,2.14,,0,0,38.11,634.0,5196.0,0.77
Kepler-791 b,393.7659746830538,-901.4746359657775,797.438921480682,14.5539759,2.41,,0,0,123.2,850.0,6362.0,1.14
Kepler-792 b,416.16076315688554,-1029.6809381878006,893.6062363487453,11.30123036,1.85,,0,0,124.42,852.0,5730.0,1.12
Kepler-793 b,327.4009272197446,-695.2352742785683,617.2998176376334,4.24153629,1.44,,0,0,452.95,1177.0,5776.0,1.05
Kepler-794 b,225.24205365984497,-687.759647365747,585.9788610371871,11.13127,1.79,,0,0,,924.0,6117.0,1.16
Kepler-795 b,138.05311541158764,-359.28459413303284,306.65938861840954,29.6193891,1.74,,0,0,26.79,580.0,5618.0,1.0
Kepler-796 b,188.6430992844029,-605.3692676246696,516.12539945632,6.40087618,2.18,,0,0,533.49,1226.0,5353.0,1.88
Kepler-797 b,448.44608810592655,-872.2481291033937,876.3493452602796,27.07259,1.9,,0,0,,558.0,5612.0,0.86
Kepler-798 b,275.6326059209542,-666.1501693586204,652.3705614853458,13.7199,2.07,,0,0,,862.0,6382.0,1.11
Kepler-799 b,,,,133.46251152,,,0,0,,,,
Kepler-799 c,,,,15.19471,2.02,,0,0,,730.0,5976.0,0.93
Kepler-8 b,147.58840671432637,-739.4047697002834,689.7220785562816,3.52249857,15.31,,0,0,,,6258.0,1.49
Kepler-80 b,124.60432176412978,-254.20782220313887,237.3735190147346,7.05246,2.67,6.93,0,0,,,4540.0,0.68
Kepler-800 b,206.33240609105704,-693.2431646117319,718.1446933005816,,2.877,,0,0,44.87,,5621.0,0.78
Kepler-801 b,86.73726719911029,-300.99760028115816,309.5999880164957,,2.072,,0,0,14.44,,3822.0,0.69
Kepler-802 b,152.265681189502,-530.4614109045223,552.0315173050182,40.0587473,3.46,,0,0,13.66,490.0,5674.0,0.87
Kepler-803 b,222.02715310932132,-396.91818716879953,449.96314117692316,50.286792,,,0,0,,,5928.59,1.25
Kepler-804 b,182.9160584823,-423.2571721632691,457.6463746842671,14.37438,1.56,,0,0,,712.0,5835.0,0.88
Kepler-805 b,177.90858454825815,-414.49195605172457,451.9009117189857,30.8638931,2.89,,0,0,,,6112.0,1.65
Kepler-806 b,112.4940741569331,-230.57353392980727,255.24428210382004,8.09219642,1.14,,0,0,,,5770.0,1.16
Kepler-808 b,,,,0.63133171,1.2,,0,0,726.72,1322.0,4441.0,0.53
Kepler-809 b,210.25373719206087,-607.7379892951401,714.6659893889396,55.63934,2.96,,0,0,12.33,478.0,5949.0,0.96
Kepler-81 b,102.41965012965869,-234.0178989499567,236.7540050756611,,2.368,,0,0,39.95,,4263.0,0.64
Kepler-810 b,436.53327978076766,-871.172342512764,1085.3488993796736,4.59726613,,,0,0,,,5592.0,1.03
Kepler-811 b,175.86300694386458,-637.4166926079023,730.1218627424229,,3.263,,0,0,78.59,,5639.0,1.47
Kepler-812 b,319.3428013616621,-935.1048819943135,1105.4939812088019,10.11716531,3.16,,0,0,538.23,1228.0,7138.0,1.55
Kepler-813 b,,,,19.12947337,2.14,,0,0,,,5743.0,0.93
Kepler-814 b,350.97945745850683,-1318.1032513405255,1538.0531629783372,6.14703115,,,0,0,,,6107.0,1.93
Kepler-815 b,221.73487278152962,-814.9323271228931,934.0797968067958,8.57503552,4.43,,0,0,893.72,1394.0,5048.0,3.55
Kepler-816 b,302.2424044939768,-699.6864488790424,621.8908183835282,,9.321,,0,0,50.56,,5124.0,0.81
Kepler-817 b,506.04358501701046,-1033.7922613976766,937.4513011017744,3.99010623,8.02,,0,0,378.53,1125.0,5926.0,0.91
Kepler-818 b,316.11902924788546,-641.4462419685484,586.7784329547236,10.03538976,,,0,0,,,5624.0,0.91
Kepler-819 b,220.65042957434162,-465.29992544908197,419.65679899381735,33.1995648,2.56,,0,0,11.37,468.0,5307.0,0.76
Kepler-82 b,257.21798909079024,-609.710683099054,616.3580966280683,26.444,4.0,,0,0,,,,0.9
Kepler-820 b,385.4864409618903,-1003.1717485688408,877.1376669074642,127.8338098,7.57,,0,0,14.54,498.0,6205.0,1.69
Kepler-821 b,127.88640312466507,-457.5013653445341,389.91676373903556,,1.257,,0,0,496.82,,5194.0,0.8
Kepler-822 b,251.48263914308558,-613.907543446939,547.8564439609826,,1.514,,0,0,535.19,,5680.0,0.99
Kepler-823 b,270.98482698331645,-1041.6258418391376,878.4383655429273,4.16809082,1.95,,0,0,496.73,1204.0,5739.0,1.18
Kepler-824 b,323.2250798477881,-865.54510503972,767.9317540635828,4.51436096,1.84,,0,0,543.73,1231.0,5940.0,1.22
Kepler-825 b,261.5516316175391,-566.8334066662552,512.749700716959,3.77359871,1.29,,0,0,614.52,1270.0,6224.0,0.97
Kepler-826 b,154.84928145600844,-583.6011013100274,493.15451716300953,4.48758907,0.89,,0,0,279.55,1043.0,5977.0,0.8
Kepler-827 b,634.7783888806106,-1363.3981934285828,1388.2005566796945,51.929198,,,0,0,,,5565.0,1.4
Kepler-828 b,123.2740999926095,-406.06754770760085,388.4688490133377,,1.32,,0,0,1835.16,,4965.0,0.72
Kepler-829 b,169.1884208799904,-773.8375160686289,724.9215920117636,6.88337562,1.76,,0,0,131.15,863.0,5693.0,0.8
Kepler-83 b,61.370638751355756,-283.07250799222487,276.4615112438662,9.77042372,2.38,,0,0,10.52,,4648.0,
Kepler-830 b,,,,11.29695137,1.7,,0,0,,,6037.0,1.11
Kepler-831 b,184.1646384292266,-395.20233843360455,402.7259977315134,5.62153225,,,0,0,,,5750.35,1.02
Kepler-832 b,518.3830736462825,-1066.3308309765985,1201.6516476357817,7.1396941,2.06,,0,0,,,5596.0,0.9
Kepler-833 b,114.40978076411479,-306.3303360575378,333.9264053296522,18.75444,1.89,,0,0,,428.0,4373.0,0.57
Kepler-834 b,131.05189767547014,-427.1985334427021,449.6698045333516,13.32388301,1.35,,0,0,4.82,378.0,3750.0,0.45
Kepler-835 b,394.2033282097352,-1632.6553679424153,1723.2133514040518,11.41909375,2.79,,0,0,,,5954.0,1.11
Kepler-836 b,205.27015918890595,-652.9101133878011,701.4564468357889,11.36112327,2.68,,0,0,136.31,871.0,6244.0,1.02
Kepler-837 b,164.9079165050478,-605.0100204168477,648.2318188103463,16.56059504,2.71,,0,0,57.28,702.0,5818.0,0.85
Kepler-838 b,204.20948294302048,-739.589220952041,793.8580433098207,15.74957994,2.73,,0,0,,,5770.0,0.96
Kepler-839 b,239.14966624644,-620.5871327922633,670.7268672625945,37.81536308,,,0,0,,,5927.07,1.57
Kepler-84 b,368.56276987208616,-685.870651755659,664.9166441927011,8.726,1.95,40.0,0,0,,,,1.02
Kepler-841 b,161.95430419856,-637.6329864989299,751.7433454318142,124.4198398,4.67,,0,0,2.02,304.0,5446.0,0.72
Kepler-842 b,131.03035588013375,-319.03136299533406,406.0135790084672,1.21956877,,,0,0,,,4668.0,0.76
Kepler-843 b,339.29243043722954,-685.8435930773412,879.3534261505782,2.05388429,,,0,0,,,5621.0,1.0
Kepler-844 b,87.26031759841736,-270.8441548519905,324.74543096267627,,1.812,,0,0,89.65,,3880.0,0.63
Kepler-845 b,100.73501866314155,-263.00476870154563,326.3217924935186,0.9278551,1.46,,0,0,,1360.0,4858.0,0.69
Kepler-846 b,216.70022563616675,-706.2774903119503,851.2418065907519,19.80787763,2.08,,0,0,35.89,624.0,5775.0,0.84
Kepler-847 b,77.89709247996015,-324.3446758779778,389.8810880534961,2.34323057,1.18,,0,0,292.31,1054.0,4798.0,0.78
Kepler-848 b,358.8953705795341,-833.8145765524312,1037.3653675563248,6.91134416,1.7,,0,0,,,5695.0,1.2
Kepler-849 b,193.82765700326752,-508.86866462039217,615.9446691904092,394.6244904,7.14,,0,0,,,6059.0,1.64
Kepler-85 b,192.64312669036102,-502.54870210058795,543.688034060872,8.3053749,2.12,,0,0,112.98,831.0,5695.0,0.87
Kepler-850 b,430.96683595342546,-1011.1478759857071,1245.6720264972985,7.19294,1.63,,0,0,,996.0,6186.0,1.0
Kepler-851 b,229.25781478283255,-498.89584515822463,634.7383280296386,8.50698069,,,0,0,,,5585.0,0.78
Kepler-852 b,492.97208612170726,-951.3814776789545,1213.7174082685892,44.9309804,2.78,,0,0,36.7,628.0,6354.0,1.25
Kepler-853 b,89.6588371444068,-361.2997841895864,429.90249108660805,7.16892463,1.69,,0,0,,,6350.0,1.55
Kepler-855 b,463.2041852903573,-989.0616839725385,1037.7775120067415,,11.851,,0,0,405.18,,5849.0,1.5
Kepler-856 b,313.11750935953285,-879.149771190747,977.0944038565262,8.02768209,11.981,,0,0,161.12,909.0,5368.0,1.13
Kepler-857 b,297.83422541550914,-649.5557277003034,675.7575858152633,85.35129427,5.56,,0,0,4.43,370.0,5635.0,0.8
Kepler-858 b,60.422552064918605,-176.99523150490344,232.6868244024311,76.13622222,4.78,,0,0,6.01,399.0,5591.0,0.89
Kepler-859 b,176.396886881682,-586.4055331199771,574.8475784359943,20.38179859,,,0,0,,,4898.0,0.73
Kepler-860 b,315.3444728384159,-658.8453718118935,763.1363502627228,5.10137,3.2,,0,0,,1013.0,5620.0,0.99
Kepler-861 b,223.73397597270238,-544.0597060494003,614.0017517710241,3.949633,2.1,,0,0,,927.0,5078.0,0.75
Kepler-862 b,333.38530315556983,-632.8770378268075,753.5942114503232,3.14866453,2.27,,0,0,342.76,1097.0,5258.0,0.87
Kepler-863 b,507.159603977436,-967.4539929789817,1027.5222738035782,,3.749,,0,0,117.83,,5902.0,1.27
Kepler-864 b,362.9302480966546,-1349.095282671862,1462.992810402372,5.83376197,2.98,,0,0,403.49,1143.0,6213.0,1.2
Kepler-865 b,197.70607350971616,-376.18802131773856,403.6724710497551,14.16399178,,,0,0,,,5284.0,0.85
Kepler-866 b,162.47702469919088,-443.4565860173546,441.7303268417635,,1.437,,0,0,196.13,,4832.0,0.66
Kepler-867 b,222.34691280570365,-714.5213268068794,932.3824405810683,150.24051094,,,0,0,,,5595.28,
Kepler-868 b,234.04735161353364,-1067.7484485237178,1158.9643155757149,5.03251791,2.05,,0,0,,,5614.0,0.89
Kepler-869 b,196.6439860528706,-557.6366997077822,730.032979332613,40.4287755,3.61,,0,0,,,5664.0,0.95
Kepler-87 b,393.9275283717265,-743.4710441746159,901.1738560704307,114.7363519,9.51,,0,0,9.15,444.0,5991.0,1.29
Kepler-870 b,343.81445804730373,-723.9879986855005,971.531001974205,21.3588236,,,0,0,,,5725.95,1.07
Kepler-871 b,596.3253817802738,-1306.880414202834,1356.9204930715875,22.0459163,3.05,,0,0,39.69,640.0,5900.0,0.95
Kepler-872 b,273.3995285935747,-575.3252055774461,606.7089797267554,2.578878,1.74,,0,0,,1231.0,5731.0,0.85
Kepler-873 b,328.9047565358079,-662.4834071052949,922.2697679303388,20.5533844,3.75,,0,0,,,6163.0,1.27
Kepler-874 b,333.85967751154254,-717.3744919792294,738.2288395812179,40.0686727,3.41,,0,0,23.27,560.0,6026.0,0.99
Kepler-875 b,415.8724278039648,-805.6949495970666,849.7118549168395,27.5073799,2.28,,0,0,24.71,569.0,5783.0,0.88
Kepler-876 b,139.05593346376665,-580.1833047979089,563.8696070646981,,1.472,,0,0,152.75,,5135.0,0.86
Kepler-877 b,140.7537762341452,-389.6969080648777,436.9675380351526,18.45847097,2.12,,0,0,,,5261.0,0.81
Kepler-878 b,143.48126455447758,-524.6138483249747,575.2074212773236,25.9422033,1.87,,0,0,15.07,502.0,5121.0,0.76
Kepler-879 b,220.3311708887328,-455.64394863195196,622.9968754286679,33.38567656,,,0,0,,,5644.0,1.09
Kepler-880 b,90.2144286490145,-425.475764433966,415.2376231976868,7.71468919,,,0,0,,,6819.0,1.54
Kepler-881 b,307.1019283493126,-892.2654882876463,1000.3353119904056,4.4444826,,,0,0,,,5914.17,1.09
Kepler-882 b,153.0757720045437,-333.5766874445184,346.2955495581124,,1.158,,0,0,259.03,,5320.0,0.85
Kepler-883 b,113.38767160251055,-384.42267246259405,482.7651829308721,12.98495573,1.53,,0,0,114.39,834.0,6212.0,0.94
Kepler-884 b,117.87373305022314,-283.39045537849876,364.7875904498011,5.69919592,1.16,,0,0,204.18,964.0,5646.0,0.93
Kepler-885 b,134.6925161351222,-398.81256251632726,497.0126791142761,18.11472949,2.5,,0,0,,,6187.0,1.35
Kepler-886 b,144.33920941294105,-494.5076500825818,490.4811911224017,6.24146367,1.36,,0,0,344.06,1098.0,6334.0,1.04
Kepler-887 b,233.92375420794713,-639.5452517451869,567.7145673060058,20.42228798,1.62,,0,0,87.97,781.0,6422.0,1.17
Kepler-888 b,117.17445237850025,-245.4266499026032,321.1274742471962,,1.751,,0,0,7.85,,5739.0,0.93
Kepler-889 b,138.5127871545242,-352.2217938779425,463.3923409823362,3.744439,1.09,,0,0,,,5961.0,1.25
Kepler-890 b,391.0299210371909,-1173.0372707392066,1184.244086626723,52.75875577,8.89,,0,0,,,5954.0,1.13
Kepler-891 b,641.6282028352412,-1664.2223015165919,1515.5830946738736,53.44944498,5.82,,0,0,13.23,486.0,5919.0,1.0
Kepler-892 b,93.43348617155543,-400.5676803163667,395.65771277304174,13.7521,2.88,,0,0,,546.0,4777.0,0.67
Kepler-893 b,239.12341546277366,-894.7278059586827,891.6410676509801,6.33855354,,,0,0,,,5665.0,1.11
Kepler-894 b,255.0143984452583,-751.9357757994501,849.6587042798316,9.80321143,,,0,0,,,5774.14,0.87
Kepler-895 b,111.30274359116102,-317.99624070986954,422.17866847991144,2.806242,1.46,,0,0,,789.0,4320.0,0.57
Kepler-896 b,363.40722945435886,-1647.5037677138405,1614.1761446165056,144.547396,2.6,,0,0,2.03,304.0,5514.0,0.81
Kepler-897 b,331.12169564592153,-881.5516423942486,1192.2020327799196,8.0472642,1.95,,0,0,125.53,854.0,5835.0,0.85
Kepler-898 b,94.622849546268,-317.7014763906904,353.88072866987244,5.8706367,,,0,0,,,4013.57,0.76
Kepler-899 b,436.2055246485312,-838.5660737617226,812.4773382082413,19.1789859,,,0,0,,,5652.0,1.1
Kepler-9 b,132.188818061388,-474.27827096858334,390.2474806012003,19.238,8.85,2175.0,0,0,,,,0.96
Kepler-900 b,146.68132571586105,-298.39455355717644,356.5471984445409,6.9913086,2.19,,0,0,63.41,720.0,4848.0,0.77
Kepler-901 b,69.25629470429072,-178.9905414771641,166.17582674548075,3.51749079,,,0,0,,,4110.0,0.64
Kepler-902 b,268.5553984938585,-748.7403106987707,851.6356384478711,40.1097817,,,0,0,,,5588.0,1.21
Kepler-903 b,334.2160431399949,-983.3836554470798,892.2300153589231,,2.974,,0,0,274.85,,5555.0,1.63
Kepler-904 b,240.37020143963753,-705.158858124211,633.7993899443475,3.02166863,1.77,,0,0,,,6160.0,1.25
Kepler-905 b,124.42058396333694,-340.89559016128135,385.2717621612229,5.0827526,,,0,0,,,5356.47,0.91
Kepler-906 b,211.47433982761197,-539.4647723581205,488.36826541051676,,2.181,,0,0,21.99,,5956.0,1.04
Kepler-907 b,,,,15.86621821,1.2,,0,0,,,6106.0,1.38
Kepler-908 b,96.15854686137043,-203.21799309201765,184.51458424244495,1.34059747,1.07,,0,0,1939.72,1692.0,5977.0,1.02
Kepler-909 b,72.62429333711988,-205.01212972095917,220.33025643465444,13.93291548,1.66,,0,0,124.53,852.0,6026.0,1.21
Kepler-91 b,251.09651854295694,-894.9287738605684,901.2631270567026,6.24668005,15.39,,0,0,3192.12,1917.0,4605.0,6.53
Kepler-910 b,129.0880778366175,-264.11624241553017,271.68025723955043,2.36436901,0.81,,0,0,2084.81,1723.0,6173.0,1.51
Kepler-911 b,201.61700449546947,-369.9577326267424,363.0491754459079,,2.527,,0,0,198.72,,6080.0,1.97
Kepler-912 b,704.6283833360118,-1319.032289257267,1335.1235672004343,2.53475627,2.8,,0,0,,,5998.0,1.11
Kepler-913 b,341.47239920737235,-653.6471811669115,662.9089085659596,10.29672521,2.62,,0,0,58.9,707.0,5412.0,0.77
Kepler-914 b,186.20750748348104,-500.3740368060652,532.0253266304073,4.4096675,,,0,0,,,5782.74,1.32
Kepler-915 b,208.41983956768416,-554.7233601084348,608.0339575390411,4.59492,1.36,,0,0,,1341.0,6454.0,1.26
Kepler-916 b,206.74349015221023,-539.0524702846866,597.2955637736313,32.29861,1.71,,0,0,,467.0,5315.0,0.75
Kepler-917 b,1125.5093156883636,-2026.1956437356396,2569.608813361565,2.97041377,,,0,0,,,5744.0,2.43
Kepler-918 b,322.43429462340436,-601.3191023848824,764.9431113865572,4.85382,1.36,,0,0,,1092.0,6042.0,0.96
Kepler-919 b,349.7212300485921,-654.5630479611985,838.6602973773381,11.04585439,,,0,0,,,5784.0,1.21
Kepler-92 b,116.94602819361852,-337.9858896292283,317.12066625383545,13.74883059,3.63,,0,0,213.84,975.0,5862.0,1.67
Kepler-920 b,161.76673762682103,-634.7780070743751,757.7936570942383,6.53251,2.23,,0,0,,844.0,5426.0,0.85
Kepler-921 b,154.11349972719236,-590.9647198024211,707.3056547566141,51.300634,2.9,,0,0,13.86,492.0,6032.0,0.93
Kepler-922 b,88.51326242586961,-336.63576608649345,408.0246606457614,0.938468,,,0,0,,,5568.88,0.92
Kepler-923 b,313.50090809697525,-698.5138080647016,643.7046830382089,6.93365167,1.7,,0,0,351.27,1104.0,5861.0,1.3
Kepler-924 b,283.05953380453633,-750.3421099709424,682.464108892704,61.0370117,2.5,,0,0,15.81,509.0,6372.0,1.01
Kepler-925 b,159.76938361200797,-436.43556544886934,396.81139663140317,33.8678531,2.26,,0,0,5.69,394.0,4564.0,0.69
Kepler-926 b,235.22757455236646,-657.7123370400581,600.8232370643764,52.06878869,,,0,0,,,5733.0,1.24
Kepler-927 b,207.07445933786823,-588.561367578777,549.9232892947244,9.11500269,,,0,0,,,5554.0,0.98
Kepler-928 b,129.7537763844367,-358.03710788023454,337.4314528548501,3.9324613,1.8,,0,0,151.31,894.0,4841.0,0.78
Kepler-929 b,467.47617403800274,-861.6616272490855,870.8210951356476,0.92103214,0.86,,0,0,2278.48,1762.0,5738.0,0.82
Kepler-93 b,27.344475709953706,-69.70994859486004,59.93178244721012,4.72673978,1.478,4.02,0,0,,1037.0,5655.0,0.92
Kepler-930 b,297.87834959685125,-552.8860552199135,570.4044806984066,71.4517775,2.3,,0,0,23.44,561.0,6148.0,1.49
Kepler-931 b,,,,8.03755877,1.35,,0,0,72.44,744.0,5044.0,0.8
Kepler-932 b,153.65717543367083,-302.19374044017354,319.15975658049865,1.9214304,1.32,,0,0,,1233.0,5213.0,0.81
Kepler-933 b,246.9735164134457,-694.7897331195917,700.6904801279836,14.20442616,,,0,0,,,5287.0,0.94
Kepler-934 b,152.46159908271179,-412.41275198349285,420.9906595763671,55.67454,2.2,,0,0,,370.0,4991.0,0.72
Kepler-935 b,137.05680309824243,-293.6286100310593,342.8934639501279,4.880861,1.8,,0,0,,780.0,4811.0,0.68
